,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,subject,label
10,0.5159208540994854,0.0087853777370883,-596.97,368.75,0.5159208540994854,0.0269398554937624,-596.97,368.75,0.5159208540994854,0.0794529535098309,-596.97,368.75,0.5159208540994854,0.0390637360917837,-596.97,368.75,0.5159208540994854,77.38712148983586,-596.97,368.75,0.5159208540994854,0.0268783608315622,-596.97,368.75,0.5159208540994854,1.052292399823131e-05,-596.97,368.75,0.5159208540994854,0.0127134844022633,-596.97,368.75,0.5159208540994854,9.029180911179173e-06,-596.97,368.75,0.5159208540994854,1.4722538670153418,-596.97,368.75,0.5159208540994854,0.0119085412046118,-596.97,368.75,0.1493212669683258,0.0007123052994612,2,1
11,0.5874943738524169,0.0137222989525036,-449.14,338.57,0.5874943738524169,0.0297927406451569,-449.14,338.57,0.5874943738524169,0.0817857505022361,-449.14,338.57,0.5874943738524169,0.0114489433040131,-449.14,338.57,0.5874943738524169,90.26158769621466,-449.14,338.57,0.5874943738524169,0.013072689835832,-449.14,338.57,0.5874943738524169,1.046832833891481e-05,-449.14,338.57,0.5874943738524169,0.0172518740011461,-449.14,338.57,0.5874943738524169,8.982335178470595e-06,-449.14,338.57,0.5874943738524169,1.4670606752436688,-449.14,338.57,0.5874943738524169,0.0114084830076881,-449.14,338.57,0.0950226244343891,-0.0002141102141102,2,1
12,0.5810780885228797,0.0181457338550612,-400.42,421.48,0.5810780885228797,0.0251673770051023,-400.42,421.48,0.5810780885228797,0.1032607816134473,-400.42,421.48,0.5810780885228797,0.0544659438197088,-400.42,421.48,0.5810780885228797,85.54834522239217,-400.42,421.48,0.5810780885228797,0.0242936075657308,-400.42,421.48,0.5810780885228797,7.983783488521312e-06,-400.42,421.48,0.5810780885228797,0.011219231163765,-400.42,421.48,0.5810780885228797,6.850474781121714e-06,-400.42,421.48,0.5810780885228797,1.4910947760944833,-400.42,421.48,0.5810780885228797,0.0088293071733109,-400.42,421.48,0.0633126059920859,-0.0006060021060021,2,1
13,0.5605698953134868,0.0153543492521979,-428.17,285.6,0.5605698953134868,0.0320033054343492,-428.17,285.6,0.5605698953134868,0.097963940218674,-428.17,285.6,0.5605698953134868,0.0290368794151645,-428.17,285.6,0.5605698953134868,78.71410542780555,-428.17,285.6,0.5605698953134868,0.0142515766852837,-428.17,285.6,0.5605698953134868,8.754522916635422e-06,-428.17,285.6,0.5605698953134868,0.0117587453405111,-428.17,285.6,0.5605698953134868,7.511806720133225e-06,-428.17,285.6,0.5605698953134868,1.467460008698534,-428.17,285.6,0.5605698953134868,0.0102999817030329,-428.17,285.6,0.0633484162895927,-0.0002495773504947,2,1
14,0.6175694784722883,0.0095971206001963,-727.64,595.6,0.6175694784722883,0.0180135490741102,-727.64,595.6,0.6175694784722883,0.0787420123760355,-727.64,595.6,0.6175694784722883,0.0317657688683632,-727.64,595.6,0.6175694784722883,93.86292676505953,-727.64,595.6,0.6175694784722883,0.0110865730183182,-727.64,595.6,0.6175694784722883,7.836340734658884e-06,-727.64,595.6,0.6175694784722883,0.0095588201592376,-727.64,595.6,0.6175694784722883,6.723961722689467e-06,-727.64,595.6,0.6175694784722883,1.4811190687897249,-727.64,595.6,0.6175694784722883,0.0089977319710118,-727.64,595.6,0.1492368569813454,1.2460512460526252e-05,2,1
15,0.48907108946558,0.0097035929110348,-335.37,351.65,0.48907108946558,0.0112760135272689,-335.37,351.65,0.48907108946558,0.0028025200710146,-335.37,351.65,0.48907108946558,0.0214577043085255,-335.37,351.65,0.48907108946558,64.05357256004595,-335.37,351.65,0.48907108946558,0.0163878608570814,-335.37,351.65,0.48907108946558,1.2063854040294615e-06,-335.37,351.65,0.48907108946558,0.0045759803483645,-335.37,351.65,0.48907108946558,1.035137387993948e-06,-335.37,351.65,0.48907108946558,1.3611313364449182,-335.37,351.65,0.48907108946558,0.0023199679971167,-335.37,351.65,0.0678733031674208,0.0004257602055767,2,1
16,0.5656286530692298,0.0055820101910153,-34.68,37.36,0.5656286530692298,0.0016780239734483,-34.68,37.36,0.5656286530692298,0.0043351734810454,-34.68,37.36,0.5656286530692298,0.017859514446014,-34.68,37.36,0.5656286530692298,13.792958999628212,-34.68,37.36,0.5656286530692298,0.0240852448178715,-34.68,37.36,0.5656286530692298,2.373744139880077e-07,-34.68,37.36,0.5656286530692298,0.0001956910080991,-34.68,37.36,0.5656286530692298,2.036787995373818e-07,-34.68,37.36,0.5656286530692298,1.3872161277611637,-34.68,37.36,0.5656286530692298,0.0001956903078646,-34.68,37.36,0.1537591859807801,0.0005999473499473,2,1
17,0.5287147839639769,0.0062177931221055,-409.52,347.37,0.5287147839639769,0.0161478742576734,-409.52,347.37,0.5287147839639769,0.0667741684037456,-409.52,347.37,0.5287147839639769,0.0123679769217325,-409.52,347.37,0.5287147839639769,75.72889801462672,-409.52,347.37,0.5287147839639769,0.0258565655776435,-409.52,347.37,0.5287147839639769,8.686127091507941e-06,-409.52,347.37,0.5287147839639769,0.0112025729861852,-409.52,347.37,0.5287147839639769,7.4531197735441216e-06,-409.52,347.37,0.5287147839639769,1.474792362724024,-409.52,347.37,0.5287147839639769,0.0106630078129607,-409.52,347.37,0.0542986425339366,0.0006030250433919,2,1
18,0.5896058194614706,0.0079674733602505,-351.18,402.66,0.5896058194614706,0.0172414916626179,-351.18,402.66,0.5896058194614706,0.0167150807813459,-351.18,402.66,0.5896058194614706,0.0080477371755919,-351.18,402.66,0.5896058194614706,74.46224302845066,-351.18,402.66,0.5896058194614706,0.0145934823288759,-351.18,402.66,0.5896058194614706,6.3776652303062365e-06,-351.18,402.66,0.5896058194614706,0.0086727145325613,-351.18,402.66,0.5896058194614706,5.472347150378646e-06,-351.18,402.66,0.5896058194614706,1.4965150812584562,-351.18,402.66,0.5896058194614706,0.0080189362871445,-351.18,402.66,0.1176470588235294,-0.0002695682695682,2,1
19,0.5724750737388379,0.0038389601430663,-116.17,380.05,0.5724750737388379,0.0098928941100267,-116.17,380.05,0.5724750737388379,0.0365115641130642,-116.17,380.05,0.5724750737388379,0.0104099779160993,-116.17,380.05,0.5724750737388379,34.654890737476066,-116.17,380.05,0.5724750737388379,0.0147048089058871,-116.17,380.05,0.5724750737388379,2.217371619500179e-06,-116.17,380.05,0.5724750737388379,0.0164411898107666,-116.17,380.05,0.5724750737388379,1.9026127626833175e-06,-116.17,380.05,0.5724750737388379,1.3086420318469143,-116.17,380.05,0.5724750737388379,0.0045827125115786,-116.17,380.05,0.1447145279819106,0.0002348804183666,2,1
20,0.5636727617691416,0.0021076200116378,-38.32,35.95,0.5636727617691416,0.0045851055665422,-38.32,35.95,0.5636727617691416,0.0044394778269327,-38.32,35.95,0.5636727617691416,0.0038874828692735,-38.32,35.95,0.5636727617691416,19.233875898781157,-38.32,35.95,0.5636727617691416,0.0126537296332123,-38.32,35.95,0.5636727617691416,2.108613011332801e-07,-38.32,35.95,0.5636727617691416,2.5542453777821e-07,-38.32,35.95,0.5636727617691416,1.809292583904464e-07,-38.32,35.95,0.5636727617691416,1.4050287727873143,-38.32,35.95,0.5636727617691416,2.5488979635807124e-07,-38.32,35.95,0.1447963800904977,-0.0001351351351351,2,1
21,0.5539298924131894,0.0062100667469169,-314.16,225.36,0.5539298924131894,0.0089143822406732,-314.16,225.36,0.5539298924131894,0.0258090769902749,-314.16,225.36,0.5539298924131894,0.017416861455169,-314.16,225.36,0.5539298924131894,38.49426764308246,-314.16,225.36,0.5539298924131894,0.0124701295996221,-314.16,225.36,0.5539298924131894,3.2176089473161117e-06,-314.16,225.36,0.5539298924131894,0.0192568070083602,-314.16,225.36,0.5539298924131894,2.760865068647179e-06,-314.16,225.36,0.5539298924131894,1.3991220571702625,-314.16,225.36,0.5539298924131894,0.0054667873339878,-314.16,225.36,0.1447145279819106,-9.23291932466148e-05,2,1
22,0.594351339106165,0.0030779970908238,-186.68,214.5,0.594351339106165,0.0038934132448979,-186.68,214.5,0.594351339106165,0.0140430163160468,-186.68,214.5,0.594351339106165,0.0092690994367091,-186.68,214.5,0.594351339106165,48.40327276469801,-186.68,214.5,0.594351339106165,0.0143692987656762,-186.68,214.5,0.594351339106165,2.8160217361868706e-06,-186.68,214.5,0.594351339106165,0.006867980407438,-186.68,214.5,0.594351339106165,2.4162836973941627e-06,-186.68,214.5,0.594351339106165,1.4386737933871256,-186.68,214.5,0.594351339106165,0.0067613945259363,-186.68,214.5,0.1357466063348416,-0.0001312741312741,2,1
23,0.5331439049660087,0.00261141560328,-126.98,81.53,0.5331439049660087,0.0026797846300524,-126.98,81.53,0.5331439049660087,0.0068268362119574,-126.98,81.53,0.5331439049660087,0.0073055548002081,-126.98,81.53,0.5331439049660087,25.914534476452022,-126.98,81.53,0.5331439049660087,0.011707170932368,-126.98,81.53,0.5331439049660087,2.622672436894513e-06,-126.98,81.53,0.5331439049660087,0.0072524241090361,-126.98,81.53,0.5331439049660087,2.250380588842408e-06,-126.98,81.53,0.5331439049660087,1.343825063753788,-126.98,81.53,0.5331439049660087,0.0072523417928435,-126.98,81.53,0.1447963800904977,1.3705114622537964e-05,2,1
24,0.5640153135449039,0.002650742352121,-182.35,204.13,0.5640153135449039,0.002688857796522,-182.35,204.13,0.5640153135449039,0.0110025467384605,-182.35,204.13,0.5640153135449039,0.0061978408793178,-182.35,204.13,0.5640153135449039,35.021774601050666,-182.35,204.13,0.5640153135449039,0.0129829791240723,-182.35,204.13,0.5640153135449039,2.128758823597815e-06,-182.35,204.13,0.5640153135449039,0.003556646114913,-182.35,204.13,0.5640153135449039,1.8265786712670604e-06,-182.35,204.13,0.5640153135449039,1.3264823201365032,-182.35,204.13,0.5640153135449039,0.0035566304474181,-182.35,204.13,0.1401921989824759,0.0001937521937521,2,1
25,0.5605969203482056,0.0017458052165547,-47.62,36.83,0.5605969203482056,0.0001926591599319,-47.62,36.83,0.5605969203482056,0.0007028889935051,-47.62,36.83,0.5605969203482056,0.004715389492401,-47.62,36.83,0.5605969203482056,16.094522562919554,-47.62,36.83,0.5605969203482056,0.0136254501783239,-47.62,36.83,0.5605969203482056,3.079892622539329e-07,-47.62,36.83,0.5605969203482056,0.0007326512961413,-47.62,36.83,0.5605969203482056,2.6426977597279733e-07,-47.62,36.83,0.5605969203482056,1.4094354706924008,-47.62,36.83,0.5605969203482056,0.0007326483606809,-47.62,36.83,0.1447963800904977,0.0001702319500484,2,1
26,0.5440484170366968,0.0076123031527252,-230.28,181.44,0.5440484170366968,0.0071517590587655,-230.28,181.44,0.5440484170366968,0.0222274139137649,-230.28,181.44,0.5440484170366968,0.0192231998995882,-230.28,181.44,0.5440484170366968,28.933905895824275,-230.28,181.44,0.5440484170366968,0.0167944939787134,-230.28,181.44,0.5440484170366968,4.003837826197628e-06,-230.28,181.44,0.5440484170366968,0.021167326085981,-230.28,181.44,0.5440484170366968,3.435487710244512e-06,-230.28,181.44,0.5440484170366968,1.5412131273115262,-230.28,181.44,0.5440484170366968,0.008933343434451,-230.28,181.44,0.1447145279819106,0.0002786942786943,2,1
27,0.6041363983107272,0.0009416247298085,-78.59,87.06,0.6041363983107272,0.0005960168523047,-78.59,87.06,0.6041363983107272,0.0020706088267105,-78.59,87.06,0.6041363983107272,0.0016471657382718,-78.59,87.06,0.6041363983107272,18.04493118863927,-78.59,87.06,0.6041363983107272,0.0195190095941685,-78.59,87.06,0.6041363983107272,3.4978181423685494e-07,-78.59,87.06,0.6041363983107272,0.0003938287081785,-78.59,87.06,0.6041363983107272,3.001298194984456e-07,-78.59,87.06,0.6041363983107272,1.504752804578141,-78.59,87.06,0.6041363983107272,0.0003938283116382,-78.59,87.06,0.1447963800904977,-0.0004795888465613,2,1
28,0.5636846377296965,0.0009513772881053,-60.03,36.42,0.5636846377296965,0.0007577171079242,-60.03,36.42,0.5636846377296965,0.0025856833644908,-60.03,36.42,0.5636846377296965,0.0024032235357324,-60.03,36.42,0.5636846377296965,21.10228101537817,-60.03,36.42,0.5636846377296965,0.0257575744555067,-60.03,36.42,0.5636846377296965,2.600037710542767e-07,-60.03,36.42,0.5636846377296965,0.0003357266122751,-60.03,36.42,0.5636846377296965,2.230958892065043e-07,-60.03,36.42,0.5636846377296965,1.3958054653034992,-60.03,36.42,0.5636846377296965,0.0003357262944576,-60.03,36.42,0.1356698699830412,-0.0007339417339417,2,1
29,0.5277400471190908,0.0006601131939498,-56.72,35.81,0.5277400471190908,2.11486021357517e-05,-56.72,35.81,0.5277400471190908,8.559204990800515e-05,-56.72,35.81,0.5277400471190908,0.0007893251049554,-56.72,35.81,0.5277400471190908,22.386509871527085,-56.72,35.81,0.5277400471190908,0.024137348036766,-56.72,35.81,0.5277400471190908,2.1396428409428715e-07,-56.72,35.81,0.5277400471190908,0.0002899181771132,-56.72,35.81,0.5277400471190908,1.835917687843202e-07,-56.72,35.81,0.5277400471190908,1.3782264831626123,-56.72,35.81,0.5277400471190908,0.0002899180004988,-56.72,35.81,0.1447963800904977,-0.0006282713071704,2,1
30,0.586543079840002,0.0062945224011299,-171.28,101.42,0.586543079840002,0.009638037368491,-171.28,101.42,0.586543079840002,0.0205353219510349,-171.28,101.42,0.586543079840002,0.0174262222277786,-171.28,101.42,0.586543079840002,30.08249064127141,-171.28,101.42,0.586543079840002,0.0309836572089396,-171.28,101.42,0.586543079840002,1.4958147237292827e-06,-171.28,101.42,0.586543079840002,0.003424578695429,-171.28,101.42,0.586543079840002,1.2834818299958513e-06,-171.28,101.42,0.586543079840002,1.4634731667269814,-171.28,101.42,0.586543079840002,0.0034245734845951,-171.28,101.42,0.1402714932126696,-0.0008727623727623,2,1
31,0.5475872574947631,0.0014948265347837,-36.17,35.68,0.5475872574947631,0.0008682861527103,-36.17,35.68,0.5475872574947631,0.0035618558432085,-36.17,35.68,0.5475872574947631,0.0042417178944266,-36.17,35.68,0.5475872574947631,16.25561982675995,-36.17,35.68,0.5475872574947631,0.0108002951860514,-36.17,35.68,0.5475872574947631,5.887802812688424e-07,-36.17,35.68,0.5475872574947631,0.0008722794680833,-36.17,35.68,0.5475872574947631,5.052021355855908e-07,-36.17,35.68,0.5475872574947631,1.3889527656485756,-36.17,35.68,0.5475872574947631,0.000872277734827,-36.17,35.68,0.1447145279819106,0.0001482976482976,2,1
32,0.5649373590216284,0.0090761623150571,-261.35,444.13,0.5649373590216284,0.0256655897275635,-261.35,444.13,0.5649373590216284,0.1094806190848963,-261.35,444.13,0.5649373590216284,0.0025456992535317,-261.35,444.13,0.5649373590216284,67.52061538416432,-261.35,444.13,0.5649373590216284,0.0191332862997482,-261.35,444.13,0.5649373590216284,4.542709017951594e-06,-261.35,444.13,0.5649373590216284,0.0161040370293056,-261.35,444.13,0.5649373590216284,3.897865418093309e-06,-261.35,444.13,0.5649373590216284,3.278801801155463,-261.35,444.13,0.5649373590216284,0.0120199859223452,-261.35,444.13,0.1221719457013574,0.0003062011135405,2,1
33,0.5338528693896932,0.0018178181795505,-68.34,62.53,0.5338528693896932,0.0035044381807212,-68.34,62.53,0.5338528693896932,0.0102382866392246,-68.34,62.53,0.5338528693896932,0.0034433838724461,-68.34,62.53,0.5338528693896932,21.139069412132827,-68.34,62.53,0.5338528693896932,0.0193993064269487,-68.34,62.53,0.5338528693896932,9.251435196568514e-07,-68.34,62.53,0.5338528693896932,0.0040639636534586,-68.34,62.53,0.5338528693896932,7.938181639619154e-07,-68.34,62.53,0.5338528693896932,1.474641688472369,-68.34,62.53,0.5338528693896932,0.0025332078460003,-68.34,62.53,0.1356698699830412,-0.0004199719199719,2,1
34,0.5691858170290489,0.0014976054782983,-33.37,35.66,0.5691858170290489,0.0004431819191826,-33.37,35.66,0.5691858170290489,0.0014179755323233,-33.37,35.66,0.5691858170290489,0.0033800462287044,-33.37,35.66,0.5691858170290489,15.410381747396606,-33.37,35.66,0.5691858170290489,0.0157062392192775,-33.37,35.66,0.5691858170290489,2.9028941420111736e-07,-33.37,35.66,0.5691858170290489,0.0007283553988412,-33.37,35.66,0.5691858170290489,2.490824449423627e-07,-33.37,35.66,0.5691858170290489,1.361995858930147,-33.37,35.66,0.5691858170290489,0.0007153040579431,-33.37,35.66,0.1447963800904977,-0.0003724274733448,2,1
35,0.5599788478954911,0.0013948024664329,-32.69,35.65,0.5599788478954911,0.0002304086214833,-32.69,35.65,0.5599788478954911,0.0009719165800563,-32.69,35.65,0.5599788478954911,0.0041688818418786,-32.69,35.65,0.5599788478954911,14.81031279997684,-32.69,35.65,0.5599788478954911,0.0132061132986008,-32.69,35.65,0.5599788478954911,4.397275148281355e-07,-32.69,35.65,0.5599788478954911,0.00265468630496,-32.69,35.65,0.5599788478954911,3.773076080064643e-07,-32.69,35.65,0.5599788478954911,1.402962539398714,-32.69,35.65,0.5599788478954911,0.001678797772036,-32.69,35.65,0.1492368569813454,0.000110565110565,2,1
36,0.5839110975944868,0.0102812938356765,-404.55,327.42,0.5839110975944868,0.0169294798460074,-404.55,327.42,0.5839110975944868,0.0626597812919557,-404.55,327.42,0.5839110975944868,0.0219227773054769,-404.55,327.42,0.5839110975944868,83.46900590535371,-404.55,327.42,0.5839110975944868,0.0178756032089158,-404.55,327.42,0.5839110975944868,1.1205505994102968e-05,-404.55,327.42,0.5839110975944868,0.0229297201989491,-404.55,327.42,0.5839110975944868,9.61486948295588e-06,-404.55,327.42,0.5839110975944868,1.6234507638365123,-404.55,327.42,0.5839110975944868,0.0146135361288703,-404.55,327.42,0.0904977375565611,0.000440366972477,2,1
37,0.5328536630544468,0.0015605078013655,-74.36,52.23,0.5328536630544468,0.0081569545003452,-74.36,52.23,0.5328536630544468,0.010243453713183,-74.36,52.23,0.5328536630544468,0.0123254020095514,-74.36,52.23,0.5328536630544468,22.45493670889953,-74.36,52.23,0.5328536630544468,0.0194135260347309,-74.36,52.23,0.5328536630544468,3.7092849535796555e-08,-74.36,52.23,0.5328536630544468,0.0003399337267632,-74.36,52.23,0.5328536630544468,3.182747010490124e-08,-74.36,52.23,0.5328536630544468,1.799501471750898,-74.36,52.23,0.5328536630544468,0.0003399333976753,-74.36,52.23,0.1538461538461538,3.071253071252834e-05,2,1
38,0.6015343493256213,0.003852572019244,-71.23,43.5,0.6015343493256213,0.0097139426721156,-71.23,43.5,0.6015343493256213,0.021959083515552,-71.23,43.5,0.6015343493256213,0.0124122560436213,-71.23,43.5,0.6015343493256213,28.667992047334955,-71.23,43.5,0.6015343493256213,0.0187557153823619,-71.23,43.5,0.6015343493256213,1.854642476789819e-08,-71.23,43.5,0.6015343493256213,0.0003432325506732,-71.23,43.5,0.6015343493256213,1.5913735052450703e-08,-71.23,43.5,0.6015343493256213,1.60667582940689,-71.23,43.5,0.6015343493256213,0.0003432322237103,-71.23,43.5,0.1492368569813454,-0.000458805761558,2,1
39,0.4666236183289846,0.0027139831225738,-306.06,257.19,0.4666236183289846,0.00629554093715,-306.06,257.19,0.4666236183289846,0.0142965661086934,-306.06,257.19,0.4666236183289846,0.0093162233576708,-306.06,257.19,0.4666236183289846,62.73429843740215,-306.06,257.19,0.4666236183289846,0.0258029090305485,-306.06,257.19,0.4666236183289846,4.5335132591763495e-06,-306.06,257.19,0.4666236183289846,0.0163088201210991,-306.06,257.19,0.4666236183289846,3.8899750095327984e-06,-306.06,257.19,0.4666236183289846,1.6102350584841727,-306.06,257.19,0.4666236183289846,0.0045139856656128,-306.06,257.19,0.1447963800904977,-0.0007149877149877,2,1
40,0.6163882556977983,0.0193895749208413,-668.24,464.19,0.6163882556977983,0.1659116304250222,-668.24,464.19,0.6163882556977983,0.4457227219284518,-668.24,464.19,0.6163882556977983,0.1425134220179001,-668.24,464.19,0.6163882556977983,189.72542146611056,-668.24,464.19,0.6163882556977983,0.0163171055608609,-668.24,464.19,0.6163882556977983,7.305605920887731e-06,-668.24,464.19,0.6163882556977983,0.0155897565749221,-668.24,464.19,0.6163882556977983,6.268565423124234e-06,-668.24,464.19,0.6163882556977983,5.4163958829313055,-668.24,464.19,0.6163882556977983,0.0103369073065766,-668.24,464.19,0.1401921989824759,-0.0002434461150057,2,1
